"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","INFRAINVEST","RAIL","EUR","A","2017",3120726880.1727,
"CHE","INFRAINVEST","RAIL","EUR","A","2018",3078188587.7565,
"CHE","INFRAINVEST","RAIL","EUR","A","2019",3434888110.0027,
"CHE","INFRAINVEST","RAIL","EUR","A","2020",3797066243.1094,
"CHE","INFRAINVEST","ROAD","EUR","A","1995",2520219993.5296,
"CHE","INFRAINVEST","ROAD","EUR","A","1996",2418696594.8221,
"CHE","INFRAINVEST","ROAD","EUR","A","1997",2335948427.9025,
"CHE","INFRAINVEST","ROAD","EUR","A","1998",2297638863.202,
"CHE","INFRAINVEST","ROAD","EUR","A","1999",2603099225.1937,
"CHE","INFRAINVEST","ROAD","EUR","A","2000",2716184117.6093,
"CHE","INFRAINVEST","ROAD","EUR","A","2001",2765492584.7458,
"CHE","INFRAINVEST","ROAD","EUR","A","2002",2846919302.072,
"CHE","INFRAINVEST","ROAD","EUR","A","2003",2734924705.7276,
"CHE","INFRAINVEST","ROAD","EUR","A","2004",2729097856.3565,
"CHE","INFRAINVEST","ROAD","EUR","A","2005",2766259768.7787,
"CHE","INFRAINVEST","ROAD","EUR","A","2006",2710571483.0589,
"CHE","INFRAINVEST","ROAD","EUR","A","2007",2674255798.3807,
"CHE","INFRAINVEST","ROAD","EUR","A","2008",2840400730.8928,
"CHE","INFRAINVEST","ROAD","EUR","A","2009",2996887211.0736,
"CHE","INFRAINVEST","ROAD","EUR","A","2010",3418463319.346,
"CHE","INFRAINVEST","ROAD","EUR","A","2011",3822528363.047,
"CHE","INFRAINVEST","ROAD","EUR","A","2012",3880361735.6675,
"CHE","INFRAINVEST","ROAD","EUR","A","2013",3731416037.0461,
"CHE","INFRAINVEST","ROAD","EUR","A","2014",3647291289.3134,
"CHE","INFRAINVEST","ROAD","EUR","A","2015",4225708277.7483,
"CHE","INFRAINVEST","ROAD","EUR","A","2016",3968196208.0306,
"CHE","INFRAINVEST","ROAD","EUR","A","2017",3930182107.6613,
"CHE","INFRAINVEST","ROAD","EUR","A","2018",3816554652.7202,
"CHE","INFRAINVEST","ROAD","EUR","A","2019",4300737024.2605,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","1995",1.3350760797834,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","1996",1.3399950342479,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","1997",1.3845124306978,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","1998",1.3355467243575,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","1999",1.4144670061979,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2000",1.38300020256,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2001",1.3739792030794,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2002",1.4758813100098,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2003",1.4740130155492,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2004",1.483903137133,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2005",1.4658294203953,"B"
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2006",1.4308850470246,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2007",1.3873081746208,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2008",1.4036019852572,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2009",1.4630115969913,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2010",1.4167555078516,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2011",1.3919207352841,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2012",1.3639854727288,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2013",1.3781907243859,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2014",1.2993108572333,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2015",1.3301601314849,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2016",1.2412633187389,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2017",1.1298625933838,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2018",1.1070559024899,
"CHE","INFRAINVEST","INLAND","PC_GDP","A","2019",1.1836202316256,
"TUR","INFRAINVEST","RAIL","EUR","A","1995",45569983.305509,
"TUR","INFRAINVEST","RAIL","EUR","A","1996",48760639.534884,
"TUR","INFRAINVEST","RAIL","EUR","A","1997",61352822.157434,
"TUR","INFRAINVEST","RAIL","EUR","A","1998",67975136.518771,
"TUR","INFRAINVEST","RAIL","EUR","A","1999",81175661.81411,
"TUR","INFRAINVEST","RAIL","EUR","A","2000",72784261.553314,
"TUR","INFRAINVEST","RAIL","EUR","A","2001",58366606.170599,
"TUR","INFRAINVEST","RAIL","EUR","A","2002",72262916.028408,
"TUR","INFRAINVEST","RAIL","EUR","A","2003",118520068.36801,
"TUR","INFRAINVEST","RAIL","EUR","A","2004",256320324.37912,
"TUR","INFRAINVEST","RAIL","EUR","A","2005",245260773.67825,
"TUR","INFRAINVEST","RAIL","EUR","A","2006",478721638.07416,
"TUR","INFRAINVEST","RAIL","EUR","A","2007",526413858.72607,
"TUR","INFRAINVEST","RAIL","EUR","A","2008",711494337.24832,
"TUR","INFRAINVEST","RAIL","EUR","A","2009",771329602.73783,
"TUR","INFRAINVEST","RAIL","EUR","A","2010",1505415811.3453,
"TUR","INFRAINVEST","RAIL","EUR","A","2011",1526214561.0278,
"TUR","INFRAINVEST","RAIL","EUR","A","2012",1508489954.6338,
"TUR","INFRAINVEST","RAIL","EUR","A","2013",2254433258.3205,
"TUR","INFRAINVEST","RAIL","EUR","A","2014",1380580873.753,
"TUR","INFRAINVEST","RAIL","EUR","A","2015",1080993944.0069,
"TUR","INFRAINVEST","RAIL","EUR","A","2016",1718237203.4583,
"TUR","INFRAINVEST","RAIL","EUR","A","2017",1732663657.9803,
"TUR","INFRAINVEST","ROAD","EUR","A","1995",684474123.53923,
"TUR","INFRAINVEST","ROAD","EUR","A","1996",939922480.62016,
"TUR","INFRAINVEST","ROAD","EUR","A","1997",1218658892.1283,
"TUR","INFRAINVEST","ROAD","EUR","A","1998",1020477815.6997,
"TUR","INFRAINVEST","ROAD","EUR","A","1999",851063829.78723,
"TUR","INFRAINVEST","ROAD","EUR","A","2000",1001913376.2393,
"TUR","INFRAINVEST","ROAD","EUR","A","2001",1399274047.1869,
"TUR","INFRAINVEST","ROAD","EUR","A","2002",976187160.5626,
"TUR","INFRAINVEST","ROAD","EUR","A","2003",998258702.33394,
"TUR","INFRAINVEST","ROAD","EUR","A","2004",1278476135.3738,
"TUR","INFRAINVEST","ROAD","EUR","A","2005",1818022038.2567,
"TUR","INFRAINVEST","ROAD","EUR","A","2006",2297411522.7356,
"TUR","INFRAINVEST","ROAD","EUR","A","2007",2239433028.0981,
"TUR","INFRAINVEST","ROAD","EUR","A","2008",3350446229.0268,
"TUR","INFRAINVEST","ROAD","EUR","A","2009",3454946183.8474,
"TUR","INFRAINVEST","ROAD","EUR","A","2010",5135425891.6202,
"TUR","INFRAINVEST","ROAD","EUR","A","2011",5204576502.4981,
"TUR","INFRAINVEST","ROAD","EUR","A","2012",4801868654.137,
"TUR","INFRAINVEST","ROAD","EUR","A","2013",6226071069.2147,
"TUR","INFRAINVEST","ROAD","EUR","A","2014",6643862981.8892,
"TUR","INFRAINVEST","ROAD","EUR","A","2015",9056839614.6178,
"TUR","INFRAINVEST","ROAD","EUR","A","2016",7329613590.6659,
"TUR","INFRAINVEST","ROAD","EUR","A","2017",6138690736.1576,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","1995",0.5633480104319,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","1996",0.69070766883394,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","1997",0.76128068447718,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","1998",0.44328034834133,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","1999",0.38765803009103,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2000",0.36027086383924,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2001",0.6496318345482,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2002",0.41583647659765,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2003",0.40130279685737,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2004",0.46758599756136,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2005",0.50884793092717,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2006",0.63040248916508,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2007",0.55664997336782,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2008",0.77256373572097,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2009",0.90806101124748,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2010",1.1359216084419,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2011",1.1186624112625,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2012",0.92352302388339,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2013",1.1780162133875,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2014",1.1351930968977,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2015",1.3030740020272,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2016",1.1514777577291,
"TUR","INFRAINVEST","INLAND","PC_GDP","A","2017",1.0352285101528,
"GBR","INFRAINVEST","RAIL","EUR","A","1995",2413751507.8408,
"GBR","INFRAINVEST","RAIL","EUR","A","1996",2734423006.0219,
"GBR","INFRAINVEST","RAIL","EUR","A","1997",3361247473.2891,
"GBR","INFRAINVEST","RAIL","EUR","A","1998",3910085773.4398,
"GBR","INFRAINVEST","RAIL","EUR","A","1999",4816444174.7573,
"GBR","INFRAINVEST","RAIL","EUR","A","2000",4874487284.6596,
"GBR","INFRAINVEST","RAIL","EUR","A","2001",5875542691.7511,
"GBR","INFRAINVEST","RAIL","EUR","A","2002",6749363867.6845,
"GBR","INFRAINVEST","RAIL","EUR","A","2003",7493857493.8575,
"GBR","INFRAINVEST","RAIL","EUR","A","2004",5450928381.9629,"B"
"GBR","INFRAINVEST","RAIL","EUR","A","2005",5756689574.4992,
"GBR","INFRAINVEST","RAIL","EUR","A","2006",7939278380.7568,
"GBR","INFRAINVEST","RAIL","EUR","A","2007",7729667740.9665,
"GBR","INFRAINVEST","RAIL","EUR","A","2008",7538440677.9661,
"GBR","INFRAINVEST","RAIL","EUR","A","2009",6307135218.2802,
"GBR","INFRAINVEST","RAIL","EUR","A","2010",6387090421.8131,
"GBR","INFRAINVEST","RAIL","EUR","A","2011",7532693016.8242,
"GBR","INFRAINVEST","RAIL","EUR","A","2012",8765858710.3933,
"GBR","INFRAINVEST","RAIL","EUR","A","2013",8426350682.9958,
"GBR","INFRAINVEST","RAIL","EUR","A","2014",10306706349.206,
"GBR","INFRAINVEST","RAIL","EUR","A","2015",14665633608.815,
"GBR","INFRAINVEST","RAIL","EUR","A","2016",13511090487.239,
"GBR","INFRAINVEST","RAIL","EUR","A","2017",13163013354.64,
"GBR","INFRAINVEST","RAIL","EUR","A","2018",13542947558.77,
"GBR","INFRAINVEST","RAIL","EUR","A","2019",13298360879.973,
"GBR","INFRAINVEST","ROAD","EUR","A","1995",5223160434.2581,
"GBR","INFRAINVEST","ROAD","EUR","A","1996",4864200565.3189,
"GBR","INFRAINVEST","ROAD","EUR","A","1997",5079410915.3913,
"GBR","INFRAINVEST","ROAD","EUR","A","1998",4784087548.0627,
"GBR","INFRAINVEST","ROAD","EUR","A","1999",4754247572.8155,
"GBR","INFRAINVEST","ROAD","EUR","A","2000",5563576702.2149,
"GBR","INFRAINVEST","ROAD","EUR","A","2001",5930213860.7493,
"GBR","INFRAINVEST","ROAD","EUR","A","2002",6246819338.4224,
"GBR","INFRAINVEST","ROAD","EUR","A","2003",5195837548.7787,
"GBR","INFRAINVEST","ROAD","EUR","A","2004",4949896846.4486,
"GBR","INFRAINVEST","ROAD","EUR","A","2005",5630940195.9351,
"GBR","INFRAINVEST","ROAD","EUR","A","2006",6340569081.8422,
"GBR","INFRAINVEST","ROAD","EUR","A","2007",6199078293.8942,
"GBR","INFRAINVEST","ROAD","EUR","A","2008",6036456999.3723,
"GBR","INFRAINVEST","ROAD","EUR","A","2009",6566620650.954,
"GBR","INFRAINVEST","ROAD","EUR","A","2010",6482927056.6302,
"GBR","INFRAINVEST","ROAD","EUR","A","2011",5564989628.9468,
"GBR","INFRAINVEST","ROAD","EUR","A","2012",5557509554.9254,
"GBR","INFRAINVEST","ROAD","EUR","A","2013",6029949364.1074,
"GBR","INFRAINVEST","ROAD","EUR","A","2014",7845556795.6349,
"GBR","INFRAINVEST","ROAD","EUR","A","2015",9067911845.73,
"GBR","INFRAINVEST","ROAD","EUR","A","2016",8561410428.6238,
"GBR","INFRAINVEST","ROAD","EUR","A","2017",9083126355.4389,
"GBR","INFRAINVEST","ROAD","EUR","A","2018",8673206374.3219,
"GBR","INFRAINVEST","ROAD","EUR","A","2019",9642561267.5254,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","1995",0.74200565382289,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","1996",0.67856245287761,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","1997",0.61369851509314,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","1998",0.58889051384429,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","1999",0.60548768198701,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2000",0.57915339098771,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2001",0.64289423242789,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2002",0.68652884563686,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2003",0.69684198830131,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2004",0.53356718161166,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2005",0.55642243522694,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2006",0.65929809402176,"B"
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2007",0.61422246713081,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2008",0.67630289125518,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2009",0.73664948619811,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2010",0.68509386271512,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2011",0.68080908818102,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2012",0.67491505238606,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2013",0.68461956718744,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2014",0.78020901180175,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2015",0.8903703573562,"B"
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2016",0.89630221189921,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2017",0.92935212334114,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2018",0.90402105427754,
"GBR","INFRAINVEST","INLAND","PC_GDP","A","2019",0.89239669699989,
"USA","INFRAINVEST","RAIL","EUR","A","1995",3300466253.9173,
"USA","INFRAINVEST","RAIL","EUR","A","1996",4112642772.7452,
"USA","INFRAINVEST","RAIL","EUR","A","1997",5167944988.0984,
"USA","INFRAINVEST","RAIL","EUR","A","1998",6060687193.2173,
"USA","INFRAINVEST","RAIL","EUR","A","1999",5662729658.7927,
"USA","INFRAINVEST","RAIL","EUR","A","2000",7018398268.3983,
"USA","INFRAINVEST","RAIL","EUR","A","2001",6891469405.9848,
"USA","INFRAINVEST","RAIL","EUR","A","2002",6102233040.5334,
"USA","INFRAINVEST","RAIL","EUR","A","2003",6043858873.4636,
"USA","INFRAINVEST","RAIL","EUR","A","2004",5020509933.2422,
"USA","INFRAINVEST","RAIL","EUR","A","2005",5133354755.7841,
"USA","INFRAINVEST","RAIL","EUR","A","2006",6730907063.7891,
"USA","INFRAINVEST","RAIL","EUR","A","2007",6681015613.5999,
"USA","INFRAINVEST","RAIL","EUR","A","2008",6950224398.2048,
"USA","INFRAINVEST","RAIL","EUR","A","2009",7140601449.7955,
"USA","INFRAINVEST","RAIL","EUR","A","2010",7364335242.6892,
"USA","INFRAINVEST","RAIL","EUR","A","2011",8335848243.1559,
"USA","INFRAINVEST","RAIL","EUR","A","2012",10478375855.632,
"USA","INFRAINVEST","RAIL","EUR","A","2013",9856196355.9705,
"USA","INFRAINVEST","RAIL","EUR","A","2014",11347832630.945,
"USA","INFRAINVEST","RAIL","EUR","A","2015",15687635183.85,
"USA","INFRAINVEST","RAIL","EUR","A","2016",12473341767.576,
"USA","INFRAINVEST","RAIL","EUR","A","2017",11480563180.731,
"USA","INFRAINVEST","RAIL","EUR","A","2018",10505289885.738,
"USA","INFRAINVEST","RAIL","EUR","A","2019",11587173990.711,
"USA","INFRAINVEST","RAIL","EUR","A","2020",,"E"
"USA","INFRAINVEST","ROAD","EUR","A","1995",30327906443.476,
"USA","INFRAINVEST","ROAD","EUR","A","1996",32529342260.733,
"USA","INFRAINVEST","ROAD","EUR","A","1997",40427576478.886,
"USA","INFRAINVEST","ROAD","EUR","A","1998",42803212851.406,
"USA","INFRAINVEST","ROAD","EUR","A","1999",49184476940.382,
"USA","INFRAINVEST","ROAD","EUR","A","2000",61240259740.26,
"USA","INFRAINVEST","ROAD","EUR","A","2001",69359088878.964,
"USA","INFRAINVEST","ROAD","EUR","A","2002",63748544819.558,
"USA","INFRAINVEST","ROAD","EUR","A","2003",53088690423.556,
"USA","INFRAINVEST","ROAD","EUR","A","2004",48982546448.966,"B"
"USA","INFRAINVEST","ROAD","EUR","A","2005",52859897172.237,
"USA","INFRAINVEST","ROAD","EUR","A","2006",58533089113.642,
"USA","INFRAINVEST","ROAD","EUR","A","2007",56252736028.017,
"USA","INFRAINVEST","ROAD","EUR","A","2008",55215558275.534,
"USA","INFRAINVEST","ROAD","EUR","A","2009",59355486973.373,
"USA","INFRAINVEST","ROAD","EUR","A","2010",62104311124.51,
"USA","INFRAINVEST","ROAD","EUR","A","2011",59423726377.811,
"USA","INFRAINVEST","ROAD","EUR","A","2012",64639079029.247,
"USA","INFRAINVEST","ROAD","EUR","A","2013",61285950911.007,
"USA","INFRAINVEST","ROAD","EUR","A","2014",62763395544.853,
"USA","INFRAINVEST","ROAD","EUR","A","2015",80299206921.413,
"USA","INFRAINVEST","ROAD","EUR","A","2016",83589372853.786,
"USA","INFRAINVEST","ROAD","EUR","A","2017",84388559284.513,
"USA","INFRAINVEST","ROAD","EUR","A","2018",84976724502.751,
"USA","INFRAINVEST","ROAD","EUR","A","2019",93962129331.904,
"USA","INFRAINVEST","INLAND","PC_GDP","A","1995",0.59601434549748,
"USA","INFRAINVEST","INLAND","PC_GDP","A","1996",0.5971048127354,
"USA","INFRAINVEST","INLAND","PC_GDP","A","1997",0.62246180152698,
"USA","INFRAINVEST","INLAND","PC_GDP","A","1998",0.62505943225805,
"USA","INFRAINVEST","INLAND","PC_GDP","A","1999",0.6288662830485,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2000",0.65505986152946,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2001",0.67994910599039,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2002",0.63716468485645,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2003",0.60681201011526,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2004",0.54972563409507,"B"
"USA","INFRAINVEST","INLAND","PC_GDP","A","2005",0.55374696802182,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2006",0.59322696487104,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2007",0.59685748423915,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2008",0.62412813916692,"B"
"USA","INFRAINVEST","INLAND","PC_GDP","A","2009",0.6433416214136,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2010",0.61593299917961,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2011",0.60785914107719,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2012",0.59725230664893,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2013",0.56415162802038,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2014",0.56321719656307,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2015",0.584961299417,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2016",0.56824523826208,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2017",0.55398411361036,"B"
"USA","INFRAINVEST","INLAND","PC_GDP","A","2018",0.54731593795062,
"USA","INFRAINVEST","INLAND","PC_GDP","A","2019",0.55289393768445,"B"
"ALB","INFRAINVEST","RAIL","EUR","A","1996",2684525.2952412,
"ALB","INFRAINVEST","RAIL","EUR","A","1997",884116.11233378,
"ALB","INFRAINVEST","RAIL","EUR","A","1998",522044.51615965,
"ALB","INFRAINVEST","RAIL","EUR","A","1999",2075442.6817169,
"ALB","INFRAINVEST","RAIL","EUR","A","2000",2051260.3939325,
"ALB","INFRAINVEST","RAIL","EUR","A","2001",1401130.4008712,
"ALB","INFRAINVEST","RAIL","EUR","A","2002",5600115.4787645,
"ALB","INFRAINVEST","RAIL","EUR","A","2003",705423.76332669,
"ALB","INFRAINVEST","RAIL","EUR","A","2004",2059814.5070464,
"ALB","INFRAINVEST","RAIL","EUR","A","2005",2343183.8312263,
"ALB","INFRAINVEST","RAIL","EUR","A","2006",1243065.6436155,
"ALB","INFRAINVEST","RAIL","EUR","A","2007",581968.67068656,
"ALB","INFRAINVEST","RAIL","EUR","A","2008",1376640.7684425,
"ALB","INFRAINVEST","RAIL","EUR","A","2009",90816.623074688,
"ALB","INFRAINVEST","RAIL","EUR","A","2010",297787.00675395,
"ALB","INFRAINVEST","RAIL","EUR","A","2011",869495.80646449,
"ALB","INFRAINVEST","RAIL","EUR","A","2012",460305.48461177,
"ALB","INFRAINVEST","RAIL","EUR","A","2013",662869.06839098,
"ALB","INFRAINVEST","RAIL","EUR","A","2014",693103.68974107,
"ALB","INFRAINVEST","RAIL","EUR","A","2015",549354.1956703,
"ALB","INFRAINVEST","RAIL","EUR","A","2016",0,
"ALB","INFRAINVEST","RAIL","EUR","A","2017",0,
"ALB","INFRAINVEST","RAIL","EUR","A","2018",304952.37960849,
"ALB","INFRAINVEST","RAIL","EUR","A","2019",1079749.7524032,
"ALB","INFRAINVEST","RAIL","EUR","A","2020",570969.85731407,
"ALB","INFRAINVEST","ROAD","EUR","A","1996",15428479.646246,
"ALB","INFRAINVEST","ROAD","EUR","A","1997",13599960.600463,
"ALB","INFRAINVEST","ROAD","EUR","A","1998",27745479.569076,
"ALB","INFRAINVEST","ROAD","EUR","A","1999",72660908.050404,
"ALB","INFRAINVEST","ROAD","EUR","A","2000",108347272.35157,
"ALB","INFRAINVEST","ROAD","EUR","A","2001",107567894.49799,
"ALB","INFRAINVEST","ROAD","EUR","A","2002",64458009.336549,
"ALB","INFRAINVEST","ROAD","EUR","A","2003",60782802.204995,
"ALB","INFRAINVEST","ROAD","EUR","A","2004",91078261.986476,
"ALB","INFRAINVEST","ROAD","EUR","A","2005",68193896.448989,
"ALB","INFRAINVEST","ROAD","EUR","A","2006",175223508.07749,
"ALB","INFRAINVEST","ROAD","EUR","A","2007",253261449.42531,
"ALB","INFRAINVEST","ROAD","EUR","A","2008",499989410.45563,
"ALB","INFRAINVEST","ROAD","EUR","A","2009",486769531.6284,
"ALB","INFRAINVEST","ROAD","EUR","A","2010",241919259.04782,
"ALB","INFRAINVEST","ROAD","EUR","A","2011",210147158.60174,
"ALB","INFRAINVEST","ROAD","EUR","A","2012",180820940.44726,
"ALB","INFRAINVEST","ROAD","EUR","A","2013",234163844.12741,
"ALB","INFRAINVEST","ROAD","EUR","A","2014",192718552.74233,
"ALB","INFRAINVEST","ROAD","EUR","A","2015",179236200.83101,
"ALB","INFRAINVEST","ROAD","EUR","A","2016",89140343.978913,
"ALB","INFRAINVEST","ROAD","EUR","A","2017",159032879.76283,
"ALB","INFRAINVEST","ROAD","EUR","A","2018",169252490.37911,
"ALB","INFRAINVEST","ROAD","EUR","A","2019",175879110.96077,
"ALB","INFRAINVEST","ROAD","EUR","A","2020",193206476.26801,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","1996",0.71838951546093,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","1997",0.73674107520131,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","1998",1.2381511661747,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","1999",2.4790686979535,"B"
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2000",2.9213944959986,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2001",2.4852293641483,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2002",1.519261450563,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2003",1.2482699804349,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2004",1.6126758272149,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2005",1.0905749207561,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2006",2.4904466991699,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2007",3.2542815951479,
"ALB","INFRAINVEST","INLAND","PC_GDP","A","2008",5.697822474081,
