"","match_string","COU","YEA","Country.x","ROADpGDP","PKperCap","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","Year.y","YEAR","GDPperCAP","keyword_sum","any_policy_implemented","Total.Rail.Transport","Passenger.Kilometers","TotPop","air.quality.air.pollution","allocation.quota","authorization.permit","basic.legislation","certification","clean.development.mechanism","data.collection.reporting","dispute.settlement","early.warning.system.emergency.intervention.system","ecosystem.preservation","education","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.fees.charges","environmental.planning","environmental.security","environmental.standards","framework.law","governance","hazardous.substances","hazardous.waste","inspection","institution","international.agreement.implementation","international.trade","legal.proceedings.administrative.proceedings","liability.compensation","monitoring","offences.penalties","oil","oil.pollution","ozone.layer","policy.planning","polluter.pays.principle","pollution.control","poverty","public.health","registration","renewable.energy","standards","sustainable.development","tax.levy","transboundary.effects","transport.storage","use.restrictions"
"200","HUN2004","HUN",2004,"Hungary",1.67964527374773,6.68131241005126,57.8423783055872,10.8047634311185,7.36292467419923,0.761826372965689,0.669030233233129,2004,2004,22752.218975,0,FALSE,10544,67529,10107.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","HUN2005","HUN",2005,"Hungary",1.7612113108292,6.60628240226468,53.0264948830997,11.2589797818062,6.5669308937093,0.814830440514421,0.710989890227798,2005,2005,23776.730099,0,FALSE,9880,66638,10087.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","HUN2006","HUN",2006,"Hungary",0.62458359052473,6.91365722836119,40.3131064780985,10.5355237603045,5.19898496739911,0.721036614246733,0.612266396811719,2006,2006,24753.89654,0,FALSE,9584,69630,10071.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","HUN2007","HUN",2007,"Hungary",0.628919258534749,7.0056226369312,35.2726677993385,9.93630453816344,4.70236575780374,0.697011565290218,0.585244197765696,2007,2007,24860.943557,0,FALSE,8752,70447,10055.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","HUN2008","HUN",2008,"Hungary",0.903099616029521,7.07139575389503,32.1332602371802,9.60446881545137,4.32799988363575,0.681760739715992,0.567780412769075,2008,2008,25155.167745,0,FALSE,8293,70984,10038.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","HUN2009","HUN",2009,"Hungary",1.60668331233343,7.03177303407781,29.6945022241299,9.07182295145934,3.93883589043234,0.649907210863119,0.535569049477134,2009,2009,23532.490808,0,FALSE,8073,70477,10022.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","HUN2010","HUN",2010,"Hungary",0.804740911003563,6.88448416568642,26.1323863444549,8.11041156551674,3.57906262938485,0.591184452175176,0.487182469925194,2010,2010,23841.199265,0,FALSE,7692,68845,10000.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","HUN2011","HUN",2011,"Hungary",0.275430117740522,6.87042475190105,20.8937591464458,7.45878193132389,3.1082503296599,0.524858379243906,0.425446767201868,2011,2011,24353.593214,0,FALSE,7806,68510,9971.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","HUN2012","HUN",2012,"Hungary",0.146228199940177,6.92121920550883,20.1074400142148,7.11334210608642,2.98155561719171,0.479539789370967,0.384469834141652,2012,2012,24171.796553,0,FALSE,7806,68661,9920.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","HUN2013","HUN",2013,"Hungary",0.387244591155159,6.95314159935195,18.7663372211723,6.52870351500262,2.73502268410188,0.42944616578473,0.340996938739315,2013,2013,24676.284398,0,FALSE,7843,68788,9893.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","HUN2014","HUN",2014,"Hungary",1.16028778715272,7.11122531386105,17.2278327001121,6.79165655261415,2.50828784249495,0.449430282256762,0.351838099563961,2014,2014,25787.916709,0,FALSE,7738,70162.677,9866.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","HUN2015","HUN",2015,"Hungary",1.09974699868738,7.33725197164937,12.0684147610232,6.59497591018704,2.075163843198,0.457937115010198,0.354764973324865,2015,2015,26806.595288,0,FALSE,7609.161,72220.7766,9843.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","HUN2016","HUN",2016,"Hungary",0.679742333058827,7.63977240526133,10.6473067108624,5.69270885217062,1.80646742702644,0.413101311477098,0.314930847723035,2016,2016,27475.147755,0,FALSE,7653.455,74976.9021,9814.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","HUN2017","HUN",2017,"Hungary",0.978277956880867,8.04511049588852,9.52230550955773,5.42640154194408,1.66535935172638,0.40024310438565,0.302046814800351,2017,2017,28724.205315,0,FALSE,7730.982,78745.268,9787.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","ISL2000","ISL",2000,"Iceland",1.20779760468155,15.1137980085349,1.48930136470588,0.258704,0.200545223529412,0.0242824470588235,0.0165411764705882,2000,2000,39188.090327,0,FALSE,NA,4250,281.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","ISL2001","ISL",2001,"Iceland",1.08678869208481,15.6366187302701,1.29196729475101,0.233170614625393,0.177723844773441,0.0234705473306415,0.0158602063705698,2001,2001,40203.318134,0,FALSE,NA,4458,285.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","ISL2002","ISL",2002,"Iceland",1.19311829059214,15.9353268428373,1.15240811695396,0.211542570368754,0.159080514946542,0.0231560986253546,0.0155629063931922,2002,2002,40076.835883,0,FALSE,NA,4583,287.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","ISL2003","ISL",2003,"Iceland",1.64784121055164,16.2841341168337,1.02848575673955,0.224083145828911,0.14382097219274,0.0270201655699427,0.018484249628529,2003,2003,40695.008642,0,FALSE,NA,4711,289.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","ISL2004","ISL",2004,"Iceland",1.25881404305105,16.5926179084074,0.963440494335737,0.215216189495366,0.132287744593203,0.02754236869207,0.0186830072090628,2004,2004,43375.420369,0,FALSE,NA,4855,292.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","ISL2005","ISL",2005,"Iceland",1.0644314518667,17.3876309564042,0.867973333333333,0.193183304178814,0.116347074829932,0.026570612244898,0.0178287657920311,2005,2005,45518.553565,0,FALSE,NA,5145,295.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","ISL2006","ISL",2006,"Iceland",1.47286110933071,17.926388432468,0.789673840513291,0.220624472960587,0.106323703024748,0.0304578918423465,0.0204168285976169,2006,2006,47058.074269,0,FALSE,NA,5455,304.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","ISL2007","ISL",2007,"Iceland",1.14853181003592,18.4007707129094,0.691112356020942,0.20912167539267,0.0982024083769633,0.0302704712041885,0.0201078534031414,2007,2007,49873.118176,0,FALSE,NA,5730,311.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","ISL2008","ISL",2008,"Iceland",1.86568691943959,17.4921728240451,0.646174727044926,0.182310112761768,0.0862671558976195,0.028698550205835,0.0188655808126007,2008,2008,49698.293676,0,FALSE,NA,5587,319.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","ISL2009","ISL",2009,"Iceland",1.22858629831931,17.6911027568922,0.570343191074907,0.171894315565787,0.0752920842925447,0.0279236408712591,0.0181447140074376,2009,2009,45918.261278,0,FALSE,NA,5647,319.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","ISL2010","ISL",2010,"Iceland",0.747614594655582,17.5974842767296,0.492058970693352,0.148089349535382,0.0641000714796283,0.0257991422444603,0.0165932809149392,2010,2010,44785.871069,0,FALSE,NA,5596,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","ISL2011","ISL",2011,"Iceland",0.339654833009424,16.9028213166144,0.458325853115727,0.143526335311573,0.0584517804154303,0.0257945103857567,0.016387796735905,2011,2011,45469.532915,0,FALSE,NA,5392,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","ISL2012","ISL",2012,"Iceland",0.315053693760086,17.0065481758653,0.402315621562156,0.139005280528053,0.0510979647964796,0.0251079757975798,0.0157586358635864,2012,2012,45709.569691,0,FALSE,NA,5454,320.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","ISL2013","ISL",2013,"Iceland",0.335452724626345,17.3285978999382,0.365753769381572,0.138441668151845,0.0454739618606309,0.0249298877205489,0.0154657636784887,2013,2013,47332.943175,0,FALSE,NA,5611,323.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","ISL2014","ISL",2014,"Iceland",0.334068933564091,18.0177153329261,0.301425563654857,0.117217969147313,0.0381291405322936,0.0225888794710968,0.0138197321579929,2014,2014,47602.309102,0,FALSE,NA,5899,327.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","ISL2015","ISL",2015,"Iceland",0.423477608239249,19.0326481257557,0.29953792884371,0.121265311308767,0.0393534307496823,0.0232757941550191,0.0142386912325286,2015,2015,49203.295042,0,FALSE,NA,6296,330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","ISL2016","ISL",2016,"Iceland",0.394718463017669,21.768038163387,0.228270456101904,0.120957156553897,0.0390940145185591,0.022142555814272,0.0133222846185454,2016,2016,51587.555158,0,FALSE,NA,7301,335.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","ISL2017","ISL",2017,"Iceland",0.412618808382167,23.2498543972044,0.217764804609218,0.107355511022044,0.0272689879759519,0.0218926102204409,0.0128602955911824,2017,2017,52499.405941,0,FALSE,NA,7984,343.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","ITA2000","ITA",2000,"Italy",0.541487518206602,14.1807379777002,209.707139690222,54.8101235085408,42.9568616921017,3.70728237717048,3.24418941188709,2000,2000,39472.062832,0,FALSE,47133,807481,56942.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","ITA2001","ITA",2001,"Italy",0.336584165664647,14.2730581714924,192.957946847073,53.7626898720729,39.7904915103852,3.63622143036312,3.15790767881998,2001,2001,40215.683593,0,FALSE,46752,813276,56979.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234","ITA2002","ITA",2002,"Italy",0.356796536719195,14.1650172184874,178.712031263618,51.6470957087988,36.3655752799013,3.601548745978,3.10786773647855,2002,2002,40240.124593,0,FALSE,45956,808678,57089.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","ITA2003","ITA",2003,"Italy",0.479924508581842,14.0996215975136,163.898582952575,49.4285605595899,33.7959424445853,3.47129883319927,2.97426421765782,2003,2003,40078.700435,0,FALSE,45222,809307,57399.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","ITA2004","ITA",2004,"Italy",0.511810867386255,14.1076499009134,144.102314296046,47.2722958596259,29.3103389228016,3.4131127677674,2.91317124316638,2004,2004,40347.700897,0,FALSE,49254,815820,57828.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","ITA2005","ITA",2005,"Italy",0.589380965232651,13.3748003582806,125.700268786377,47.0173747012731,26.8639523862164,3.46337879887091,2.93626812722374,2005,2005,40440.961151,0,FALSE,50088,777968,58166.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","ITA2006","ITA",2006,"Italy",0.910553839822996,13.3442694251189,104.22391482759,45.2851318231396,23.3426791738526,3.26746999861415,2.73143465849014,2006,2006,41000.734265,0,FALSE,50185,779304,58399.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","ITA2007","ITA",2007,"Italy",0.841276221686377,13.2703101970515,84.3708988994669,42.1766327756495,18.8405543116506,3.15184795072033,2.61139336499456,2007,2007,41358.117662,0,FALSE,49780,779713,58756.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","ITA2008","ITA",2008,"Italy",0.791969119828849,13.1528663496095,75.5632250478623,37.1744825046835,17.9312245506852,2.91024016990307,2.3919501015027,2008,2008,40645.494096,0,FALSE,49524,778797,59211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","ITA2009","ITA",2009,"Italy",0.353998921846047,13.7958374961171,62.0819142180429,32.7827868461986,15.137754417503,2.58244561158592,2.10034367309382,2009,2009,38276.461939,0,FALSE,48124,821618,59555.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","ITA2010","ITA",2010,"Italy",0.195241604740382,13.3837684764474,57.9997331368995,31.5240061678048,13.7969362160555,2.49092772776724,2.00362103148978,2010,2010,38760.496963,0,FALSE,47172,800609,59819.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","ITA2011","ITA",2011,"Italy",0.245203884822145,12.7904869158443,54.2929291565725,32.3644441938492,13.5990131684927,2.48763008080524,1.97490526875166,2011,2011,38899.793309,0,FALSE,46845,767772,60026.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","ITA2012","ITA",2012,"Italy",0.18877448578253,11.3003229707997,54.9631193378223,34.6766195101297,14.6290509065247,2.56815668675939,2.02295103060954,2012,2012,37637.14739,0,FALSE,46759,680180,60191.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","ITA2013","ITA",2013,"Italy",0.17402020915644,11.9734512100491,47.0241194558381,29.5497926030759,12.7223135024054,2.23912049497464,1.74126904885216,2013,2013,36870.471153,0,FALSE,48739,722138,60311.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","ITA2014","ITA",2014,"Italy",0.233975397650707,12.3626880987787,42.3089214757163,28.7085621803451,11.3497160875442,2.16562933450088,1.6362137294395,2014,2014,36863.232406,0,FALSE,49957,745726,60320.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","ITA2015","ITA",2015,"Italy",0.305859495109192,12.9314821948012,37.0395282446865,25.3186753898657,9.79663414383623,1.88779597205139,1.40099949310401,2015,2015,37206.33182,0,FALSE,52207,778858,60229.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","ITA2016","ITA",2016,"Italy",0.219498786080378,13.4218134515064,32.0689153932243,23.3431198497871,8.74248479342633,1.69775865849502,1.25415243333684,2016,2016,37759.301807,0,FALSE,52178,806855,60115.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","ITA2017","ITA",2017,"Italy",0.195123750946106,14.1260918331464,28.4989652308052,19.0680482033936,7.9674549287516,1.48038114483517,1.08111997149592,2017,2017,38461.306417,0,FALSE,53231,847598,60002.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","JPN2000","JPN",2000,"Japan",1.42654782499643,7.50014586339302,230.473517646762,75.482265320089,26.3965532945563,NA,NA,2000,2000,36772.695343,0,FALSE,384287,951251,126831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","JPN2001","JPN",2001,"Japan",1.33864765701338,7.50631626970393,206.728832658314,72.6008577868642,24.5932882877691,NA,NA,2001,2001,36827.27613,0,FALSE,385402,954293,127132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","JPN2002","JPN",2002,"Japan",1.30869753783192,7.49930926216641,183.148867713615,76.7038643014741,25.0155038873282,NA,NA,2002,2002,36765.227017,0,FALSE,382239,955412,127400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","JPN2003","JPN",2003,"Japan",1.20437040430065,7.47595468292148,171.200609725986,75.8055691930085,23.2378348141767,NA,NA,2003,2003,37261.180485,0,FALSE,385012,954186,127634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","JPN2004","JPN",2004,"Japan",1.05553193110258,7.41825199242175,156.225078520373,71.2158336680516,20.4145127659058,NA,NA,2004,2004,38045.944377,0,FALSE,385163,947563,127734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","JPN2005","JPN",2005,"Japan",0.984508861487312,7.30308011428124,126.266723843924,68.6967679594429,18.1875315512779,NA,NA,2005,2005,38725.888803,0,FALSE,391215,933005,127755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","JPN2006","JPN",2006,"Japan",0.942925163512641,7.18047841799778,117.902171793738,68.4397294152764,17.1645944497341,NA,NA,2006,2006,39231.855387,0,FALSE,395908,917938,127838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","JPN2007","JPN",2007,"Japan",0.890644544810295,7.18129395218003,110.140318063417,67.1188233220392,16.0702236628214,NA,NA,2007,2007,39769.868519,0,FALSE,405544,919062,127980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258","JPN2008","JPN",2008,"Japan",0.862626863461344,7.07491116404389,98.4532503446822,62.5210677199757,14.3490140930581,NA,NA,2008,2008,39263.029021,0,FALSE,404585,905907,128045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","JPN2009","JPN",2009,"Japan",0.926976646240405,7.01938547573301,88.172533356329,56.6358695322236,12.6096508456471,NA,NA,2009,2009,37030.873198,0,FALSE,393765,898720,128034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","JPN2010","JPN",2010,"Japan",0.783237869724927,6.84887889224714,159.575460041667,59.9958046367471,16.0185340879935,NA,NA,2010,2010,38545.658466,0,FALSE,393466,876951,128043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","JPN2011","JPN",2011,"Japan",0.776507511301241,6.78687485821123,139.170828950417,54.6945402346546,14.5853580724619,NA,NA,2011,2011,38618.776869,0,FALSE,395067,867573,127831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","JPN2012","JPN",2012,"Japan",0.743781427476837,6.99445716256899,139.228245647347,48.4755274239848,12.3969591899184,NA,NA,2012,2012,39235.3227,0,FALSE,404396,892157,127552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","JPN2013","JPN",2013,"Japan",0.821790985762353,6.9879371411967,120.709586099045,44.9234149731118,11.2947495670351,NA,NA,2013,2013,40090.864104,0,FALSE,414387,889795,127333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","JPN2014","JPN",2014,"Japan",0.776052981593505,6.88596753154909,107.271635629369,42.2364756539263,10.3352215464179,NA,NA,2014,2014,40232.048569,0,FALSE,413970,876322,127262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","JPN2015","JPN",2015,"Japan",0.677399389212628,6.92262607190622,97.3816862268236,38.203999068113,9.45883820964048,NA,NA,2015,2015,40908.781551,0,FALSE,427486,879935,127110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","JPN2016","JPN",2016,"Japan",0.692848516310562,7.0232248509056,140.691636815898,54.9072553116787,12.3587101143156,NA,NA,2016,2016,41274.637596,0,FALSE,431799,891479,126933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","JPN2017","JPN",2017,"Japan",0.697292881615186,7.14225845658453,131.57434804584,45.070477630676,10.7895843406445,NA,NA,2017,2017,42041.30907,0,FALSE,437363,904967,126706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
